Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Berechnete Auflösungen
13.10.2024 23:00;14.10.2024 00:00;64,27
14.10.2024 00:00;14.10.2024 01:00;71,85
14.10.2024 01:00;14.10.2024 02:00;83,61
14.10.2024 02:00;14.10.2024 03:00;59,70
14.10.2024 03:00;14.10.2024 04:00;69,75
14.10.2024 04:00;14.10.2024 05:00;61,06
14.10.2024 05:00;14.10.2024 06:00;94,21
14.10.2024 06:00;14.10.2024 07:00;89,04
14.10.2024 07:00;14.10.2024 08:00;87,94
14.10.2024 08:00;14.10.2024 09:00;105,44
14.10.2024 09:00;14.10.2024 10:00;92,70
14.10.2024 10:00;14.10.2024 11:00;95,14
14.10.2024 11:00;14.10.2024 12:00;89,98
14.10.2024 12:00;14.10.2024 13:00;95,01
14.10.2024 13:00;14.10.2024 14:00;124,36
14.10.2024 14:00;14.10.2024 15:00;99,26
14.10.2024 15:00;14.10.2024 16:00;113,84
14.10.2024 16:00;14.10.2024 17:00;99,51
14.10.2024 17:00;14.10.2024 18:00;121,14
14.10.2024 18:00;14.10.2024 19:00;101,44
14.10.2024 19:00;14.10.2024 20:00;112,15
14.10.2024 20:00;14.10.2024 21:00;105,07
14.10.2024 21:00;14.10.2024 22:00;121,95
14.10.2024 22:00;14.10.2024 23:00;91,66
14.10.2024 23:00;15.10.2024 00:00;69,95
15.10.2024 00:00;15.10.2024 01:00;80,94
15.10.2024 01:00;15.10.2024 02:00;97,77
15.10.2024 02:00;15.10.2024 03:00;53,19
15.10.2024 03:00;15.10.2024 04:00;64,56
15.10.2024 04:00;15.10.2024 05:00;75,23
15.10.2024 05:00;15.10.2024 06:00;78,33
15.10.2024 06:00;15.10.2024 07:00;86,59
15.10.2024 07:00;15.10.2024 08:00;82,92
15.10.2024 08:00;15.10.2024 09:00;121,61
15.10.2024 09:00;15.10.2024 10:00;90,50
15.10.2024 10:00;15.10.2024 11:00;105,57
15.10.2024 11:00;15.10.2024 12:00;120,48
15.10.2024 12:00;15.10.2024 13:00;107,87
15.10.2024 13:00;15.10.2024 14:00;96,75
15.10.2024 14:00;15.10.2024 15:00;92,30
15.10.2024 15:00;15.10.2024 16:00;105,92
15.10.2024 16:00;15.10.2024 17:00;100,89
15.10.2024 17:00;15.10.2024 18:00;114,91
15.10.2024 18:00;15.10.2024 19:00;97,36
15.10.2024 19:00;15.10.2024 20:00;121,86
15.10.2024 20:00;15.10.2024 21:00;106,25
15.10.2024 21:00;15.10.2024 22:00;96,73
15.10.2024 22:00;15.10.2024 23:00;101,81
15.10.2024 23:00;16.10.2024 00:00;72,24
16.10.2024 00:00;16.10.2024 01:00;64,44
16.10.2024 01:00;16.10.2024 02:00;65,97
16.10.2024 02:00;16.10.2024 03:00;70,87
16.10.2024 03:00;16.10.2024 04:00;74,01
16.10.2024 04:00;16.10.2024 05:00;68,54
16.10.2024 05:00;16.10.2024 06:00;59,49
16.10.2024 06:00;16.10.2024 07:00;84,28
16.10.2024 07:00;16.10.2024 08:00;103,32
16.10.2024 08:00;16.10.2024 09:00;106,83
16.10.2024 09:00;16.10.2024 10:00;122,40
16.10.2024 10:00;16.10.2024 11:00;131,87
16.10.2024 11:00;16.10.2024 12:00;117,48
16.10.2024 12:00;16.10.2024 13:00;125,26
16.10.2024 13:00;16.10.2024 14:00;118,14
16.10.2024 14:00;16.10.2024 15:00;129,43
16.10.2024 15:00;16.10.2024 16:00;131,32
16.10.2024 16:00;16.10.2024 17:00;121,82
16.10.2024 17:00;16.10.2024 18:00;121,36
16.10.2024 18:00;16.10.2024 19:00;112,15
16.10.2024 19:00;16.10.2024 20:00;112,04
16.10.2024 20:00;16.10.2024 21:00;101,24
16.10.2024 21:00;16.10.2024 22:00;102,34
16.10.2024 22:00;16.10.2024 23:00;76,31
16.10.2024 23:00;17.10.2024 00:00;75,63
17.10.2024 00:00;17.10.2024 01:00;45,32
17.10.2024 01:00;17.10.2024 02:00;93,65
17.10.2024 02:00;17.10.2024 03:00;70,96
17.10.2024 03:00;17.10.2024 04:00;81,00
17.10.2024 04:00;17.10.2024 05:00;96,43
17.10.2024 05:00;17.10.2024 06:00;87,80
17.10.2024 06:00;17.10.2024 07:00;108,78
17.10.2024 07:00;17.10.2024 08:00;84,53
17.10.2024 08:00;17.10.2024 09:00;134,40
17.10.2024 09:00;17.10.2024 10:00;121,48
17.10.2024 10:00;17.10.2024 11:00;111,34
17.10.2024 11:00;17.10.2024 12:00;125,90
17.10.2024 12:00;17.10.2024 13:00;95,07
17.10.2024 13:00;17.10.2024 14:00;105,90
17.10.2024 14:00;17.10.2024 15:00;126,68
17.10.2024 15:00;17.10.2024 16:00;87,13
17.10.2024 16:00;17.10.2024 17:00;117,56
17.10.2024 17:00;17.10.2024 18:00;119,70
17.10.2024 18:00;17.10.2024 19:00;138,67
17.10.2024 19:00;17.10.2024 20:00;93,97
17.10.2024 20:00;17.10.2024 21:00;125,04
17.10.2024 21:00;17.10.2024 22:00;88,60
17.10.2024 22:00;17.10.2024 23:00;80,02
17.10.2024 23:00;18.10.2024 00:00;63,69
18.10.2024 00:00;18.10.2024 01:00;60,96
18.10.2024 01:00;18.10.2024 02:00;78,24
18.10.2024 02:00;18.10.2024 03:00;60,69
18.10.2024 03:00;18.10.2024 04:00;84,85
18.10.2024 04:00;18.10.2024 05:00;71,41
18.10.2024 05:00;18.10.2024 06:00;70,07
18.10.2024 06:00;18.10.2024 07:00;85,54
18.10.2024 07:00;18.10.2024 08:00;103,90
18.10.2024 08:00;18.10.2024 09:00;102,73
18.10.2024 09:00;18.10.2024 10:00;109,27
18.10.2024 10:00;18.10.2024 11:00;117,62
18.10.2024 11:00;18.10.2024 12:00;122,21
18.10.2024 12:00;18.10.2024 13:00;105,81
18.10.2024 13:00;18.10.2024 14:00;97,27
18.10.2024 14:00;18.10.2024 15:00;110,69
18.10.2024 15:00;18.10.2024 16:00;115,61
18.10.2024 16:00;18.10.2024 17:00;93,74
18.10.2024 17:00;18.10.2024 18:00;103,05
18.10.2024 18:00;18.10.2024 19:00;106,84
18.10.2024 19:00;18.10.2024 20:00;110,90
18.10.2024 20:00;18.10.2024 21:00;97,02
18.10.2024 21:00;18.10.2024 22:00;104,23
18.10.2024 22:00;18.10.2024 23:00;66,55
18.10.2024 23:00;19.10.2024 00:00;59,83
19.10.2024 00:00;19.10.2024 01:00;70,43
19.10.2024 01:00;19.10.2024 02:00;71,72
19.10.2024 02:00;19.10.2024 03:00;57,01
19.10.2024 03:00;19.10.2024 04:00;69,11
19.10.2024 04:00;19.10.2024 05:00;74,98
19.10.2024 05:00;19.10.2024 06:00;80,34
19.10.2024 06:00;19.10.2024 07:00;94,13
19.10.2024 07:00;19.10.2024 08:00;92,35
19.10.2024 08:00;19.10.2024 09:00;124,22
19.10.2024 09:00;19.10.2024 10:00;115,15
19.10.2024 10:00;19.10.2024 11:00;100,00
19.10.2024 11:00;19.10.2024 12:00;110,79
19.10.2024 12:00;19.10.2024 13:00;111,45
19.10.2024 13:00;19.10.2024 14:00;124,80
19.10.2024 14:00;19.10.2024 15:00;103,00
19.10.2024 15:00;19.10.2024 16:00;119,60
19.10.2024 16:00;19.10.2024 17:00;112,20
19.10.2024 17:00;19.10.2024 18:00;132,07
19.10.2024 18:00;19.10.2024 19:00;131,39
19.10.2024 19:00;19.10.2024 20:00;116,19
19.10.2024 20:00;19.10.2024 21:00;103,44
19.10.2024 21:00;19.10.2024 22:00;102,25
19.10.2024 22:00;19.10.2024 23:00;84,08
19.10.2024 23:00;20.10.2024 00:00;99,38
20.10.2024 00:00;20.10.2024 01:00;75,81
20.10.2024 01:00;20.10.2024 02:00;69,39
20.10.2024 02:00;20.10.2024 03:00;69,38
20.10.2024 03:00;20.10.2024 04:00;62,27
20.10.2024 04:00;20.10.2024 05:00;86,90
20.10.2024 05:00;20.10.2024 06:00;75,65
20.10.2024 06:00;20.10.2024 07:00;105,91
20.10.2024 07:00;20.10.2024 08:00;85,21
20.10.2024 08:00;20.10.2024 09:00;108,44
20.10.2024 09:00;20.10.2024 10:00;123,52
20.10.2024 10:00;20.10.2024 11:00;84,29
20.10.2024 11:00;20.10.2024 12:00;134,30
20.10.2024 12:00;20.10.2024 13:00;105,28
20.10.2024 13:00;20.10.2024 14:00;112,35
20.10.2024 14:00;20.10.2024 15:00;117,49
20.10.2024 15:00;20.10.2024 16:00;119,54
20.10.2024 16:00;20.10.2024 17:00;115,41
20.10.2024 17:00;20.10.2024 18:00;126,57
20.10.2024 18:00;20.10.2024 19:00;122,56
20.10.2024 19:00;20.10.2024 20:00;135,39
20.10.2024 20:00;20.10.2024 21:00;113,28
20.10.2024 21:00;20.10.2024 22:00;120,18
20.10.2024 22:00;20.10.2024 23:00;97,48
20.10.2024 23:00;21.10.2024 00:00;57,98
21.10.2024 00:00;21.10.2024 01:00;106,63
21.10.2024 01:00;21.10.2024 02:00;67,80
21.10.2024 02:00;21.10.2024 03:00;93,27
21.10.2024 03:00;21.10.2024 04:00;77,57
21.10.2024 04:00;21.10.2024 05:00;93,38
21.10.2024 05:00;21.10.2024 06:00;77,65
21.10.2024 06:00;21.10.2024 07:00;100,67
21.10.2024 07:00;21.10.2024 08:00;98,11
21.10.2024 08:00;21.10.2024 09:00;126,29
21.10.2024 09:00;21.10.2024 10:00;115,41
21.10.2024 10:00;21.10.2024 11:00;121,78
21.10.2024 11:00;21.10.2024 12:00;84,54
21.10.2024 12:00;21.10.2024 13:00;109,79
21.10.2024 13:00;21.10.2024 14:00;116,01
21.10.2024 14:00;21.10.2024 15:00;113,75
21.10.2024 15:00;21.10.2024 16:00;122,79
21.10.2024 16:00;21.10.2024 17:00;108,16
21.10.2024 17:00;21.10.2024 18:00;115,61
21.10.2024 18:00;21.10.2024 19:00;130,93
21.10.2024 19:00;21.10.2024 20:00;87,34
21.10.2024 20:00;21.10.2024 21:00;114,51
21.10.2024 21:00;21.10.2024 22:00;93,02
21.10.2024 22:00;21.10.2024 23:00;76,15
21.10.2024 23:00;22.10.2024 00:00;84,11
22.10.2024 00:00;22.10.2024 01:00;90,45
22.10.2024 01:00;22.10.2024 02:00;87,58
22.10.2024 02:00;22.10.2024 03:00;74,13
22.10.2024 03:00;22.10.2024 04:00;88,19
22.10.2024 04:00;22.10.2024 05:00;91,50
22.10.2024 05:00;22.10.2024 06:00;85,29
22.10.2024 06:00;22.10.2024 07:00;85,27
22.10.2024 07:00;22.10.2024 08:00;93,95
22.10.2024 08:00;22.10.2024 09:00;117,82
22.10.2024 09:00;22.10.2024 10:00;110,07
22.10.2024 10:00;22.10.2024 11:00;98,42
22.10.2024 11:00;22.10.2024 12:00;90,72
22.10.2024 12:00;22.10.2024 13:00;121,22
22.10.2024 13:00;22.10.2024 14:00;104,95
22.10.2024 14:00;22.10.2024 15:00;115,45
22.10.2024 15:00;22.10.2024 16:00;126,56
22.10.2024 16:00;22.10.2024 17:00;97,28
22.10.2024 17:00;22.10.2024 18:00;114,91
22.10.2024 18:00;22.10.2024 19:00;115,14
22.10.2024 19:00;22.10.2024 20:00;119,67
22.10.2024 20:00;22.10.2024 21:00;122,74
22.10.2024 21:00;22.10.2024 22:00;81,50
22.10.2024 22:00;22.10.2024 23:00;94,36
22.10.2024 23:00;23.10.2024 00:00;92,88
23.10.2024 00:00;23.10.2024 01:00;73,92
23.10.2024 01:00;23.10.2024 02:00;73,89
23.10.2024 02:00;23.10.2024 03:00;81,20
23.10.2024 03:00;23.10.2024 04:00;82,24
23.10.2024 04:00;23.10.2024 05:00;88,49
23.10.2024 05:00;23.10.2024 06:00;93,51
23.10.2024 06:00;23.10.2024 07:00;82,23
23.10.2024 07:00;23.10.2024 08:00;113,89
23.10.2024 08:00;23.10.2024 09:00;122,20
23.10.2024 09:00;23.10.2024 10:00;113,24
23.10.2024 10:00;23.10.2024 11:00;93,47
23.10.2024 11:00;23.10.2024 12:00;109,99
23.10.2024 12:00;23.10.2024 13:00;114,00
23.10.2024 13:00;23.10.2024 14:00;98,20
23.10.2024 14:00;23.10.2024 15:00;107,59
23.10.2024 15:00;23.10.2024 16:00;95,19
23.10.2024 16:00;23.10.2024 17:00;120,70
23.10.2024 17:00;23.10.2024 18:00;117,87
23.10.2024 18:00;23.10.2024 19:00;97,86
23.10.2024 19:00;23.10.2024 20:00;119,76
23.10.2024 20:00;23.10.2024 21:00;107,62
23.10.2024 21:00;23.10.2024 22:00;104,08
23.10.2024 22:00;23.10.2024 23:00;83,25
23.10.2024 23:00;24.10.2024 00:00;71,31
24.10.2024 00:00;24.10.2024 01:00;67,33
24.10.2024 01:00;24.10.2024 02:00;69,51
24.10.2024 02:00;24.10.2024 03:00;76,83
24.10.2024 03:00;24.10.2024 04:00;80,31
24.10.2024 04:00;24.10.2024 05:00;79,64
24.10.2024 05:00;24.10.2024 06:00;82,12
24.10.2024 06:00;24.10.2024 07:00;90,22
24.10.2024 07:00;24.10.2024 08:00;132,52
24.10.2024 08:00;24.10.2024 09:00;99,37
24.10.2024 09:00;24.10.2024 10:00;104,73
24.10.2024 10:00;24.10.2024 11:00;151,35
24.10.2024 11:00;24.10.2024 12:00;116,84
24.10.2024 12:00;24.10.2024 13:00;95,53
24.10.2024 13:00;24.10.2024 14:00;122,48
24.10.2024 14:00;24.10.2024 15:00;101,42
24.10.2024 15:00;24.10.2024 16:00;123,44
24.10.2024 16:00;24.10.2024 17:00;111,30
24.10.2024 17:00;24.10.2024 18:00;111,03
24.10.2024 18:00;24.10.2024 19:00;137,35
24.10.2024 19:00;24.10.2024 20:00;122,76
24.10.2024 20:00;24.10.2024 21:00;120,40
24.10.2024 21:00;24.10.2024 22:00;103,53
24.10.2024 22:00;24.10.2024 23:00;83,05
24.10.2024 23:00;25.10.2024 00:00;88,69
25.10.2024 00:00;25.10.2024 01:00;91,51
25.10.2024 01:00;25.10.2024 02:00;78,01
25.10.2024 02:00;25.10.2024 03:00;98,65
25.10.2024 03:00;25.10.2024 04:00;89,16
25.10.2024 04:00;25.10.2024 05:00;84,90
25.10.2024 05:00;25.10.2024 06:00;90,64
25.10.2024 06:00;25.10.2024 07:00;96,51
25.10.2024 07:00;25.10.2024 08:00;87,84
25.10.2024 08:00;25.10.2024 09:00;107,97
25.10.2024 09:00;25.10.2024 10:00;114,51
25.10.2024 10:00;25.10.2024 11:00;107,26
25.10.2024 11:00;25.10.2024 12:00;116,27
25.10.2024 12:00;25.10.2024 13:00;112,77
25.10.2024 13:00;25.10.2024 14:00;122,07
25.10.2024 14:00;25.10.2024 15:00;120,72
25.10.2024 15:00;25.10.2024 16:00;114,96
25.10.2024 16:00;25.10.2024 17:00;97,85
25.10.2024 17:00;25.10.2024 18:00;138,22
25.10.2024 18:00;25.10.2024 19:00;116,76
25.10.2024 19:00;25.10.2024 20:00;115,42
25.10.2024 20:00;25.10.2024 21:00;105,03
25.10.2024 21:00;25.10.2024 22:00;92,87
25.10.2024 22:00;25.10.2024 23:00;107,33
25.10.2024 23:00;26.10.2024 00:00;98,41
26.10.2024 00:00;26.10.2024 01:00;82,76
26.10.2024 01:00;26.10.2024 02:00;75,52
26.10.2024 02:00;26.10.2024 03:00;84,88
26.10.2024 03:00;26.10.2024 04:00;80,26
26.10.2024 04:00;26.10.2024 05:00;80,50
26.10.2024 05:00;26.10.2024 06:00;92,10
26.10.2024 06:00;26.10.2024 07:00;89,99
26.10.2024 07:00;26.10.2024 08:00;106,30
26.10.2024 08:00;26.10.2024 09:00;111,92
26.10.2024 09:00;26.10.2024 10:00;119,51
26.10.2024 10:00;26.10.2024 11:00;105,24
26.10.2024 11:00;26.10.2024 12:00;121,16
26.10.2024 12:00;26.10.2024 13:00;102,07
26.10.2024 13:00;26.10.2024 14:00;106,34
26.10.2024 14:00;26.10.2024 15:00;106,84
26.10.2024 15:00;26.10.2024 16:00;100,52
26.10.2024 16:00;26.10.2024 17:00;126,87
26.10.2024 17:00;26.10.2024 18:00;105,53
26.10.2024 18:00;26.10.2024 19:00;110,50
26.10.2024 19:00;26.10.2024 20:00;131,88
26.10.2024 20:00;26.10.2024 21:00;102,72
26.10.2024 21:00;26.10.2024 22:00;96,90
26.10.2024 22:00;26.10.2024 23:00;77,08
26.10.2024 23:00;27.10.2024 00:00;92,20
27.10.2024 00:00;27.10.2024 01:00;88,01
27.10.2024 01:00;27.10.2024 02:00;86,10
27.10.2024 02:00;27.10.2024 03:00;84,32
27.10.2024 03:00;27.10.2024 04:00;80,68
27.10.2024 04:00;27.10.2024 05:00;76,91
27.10.2024 05:00;27.10.2024 06:00;78,68
27.10.2024 06:00;27.10.2024 07:00;111,19
27.10.2024 07:00;27.10.2024 08:00;112,88
27.10.2024 08:00;27.10.2024 09:00;101,57
27.10.2024 09:00;27.10.2024 10:00;113,18
27.10.2024 10:00;27.10.2024 11:00;109,49
27.10.2024 11:00;27.10.2024 12:00;99,52
27.10.2024 12:00;27.10.2024 13:00;115,49
27.10.2024 13:00;27.10.2024 14:00;108,65
27.10.2024 14:00;27.10.2024 15:00;102,18
27.10.2024 15:00;27.10.2024 16:00;96,05
27.10.2024 16:00;27.10.2024 17:00;96,34
27.10.2024 17:00;27.10.2024 18:00;113,12
27.10.2024 18:00;27.10.2024 19:00;118,29
27.10.2024 19:00;27.10.2024 20:00;106,73
27.10.2024 20:00;27.10.2024 21:00;117,80
27.10.2024 21:00;27.10.2024 22:00;98,79
27.10.2024 22:00;27.10.2024 23:00;96,57
27.10.2024 23:00;28.10.2024 00:00;80,43
28.10.2024 00:00;28.10.2024 01:00;68,82
28.10.2024 01:00;28.10.2024 02:00;79,03
28.10.2024 02:00;28.10.2024 03:00;63,14
28.10.2024 03:00;28.10.2024 04:00;86,69
28.10.2024 04:00;28.10.2024 05:00;72,37
28.10.2024 05:00;28.10.2024 06:00;99,90
28.10.2024 06:00;28.10.2024 07:00;92,07
28.10.2024 07:00;28.10.2024 08:00;116,87
28.10.2024 08:00;28.10.2024 09:00;96,84
28.10.2024 09:00;28.10.2024 10:00;104,98
28.10.2024 10:00;28.10.2024 11:00;118,09
28.10.2024 11:00;28.10.2024 12:00;127,53
28.10.2024 12:00;28.10.2024 13:00;133,78
28.10.2024 13:00;28.10.2024 14:00;114,55
28.10.2024 14:00;28.10.2024 15:00;136,08
28.10.2024 15:00;28.10.2024 16:00;110,75
28.10.2024 16:00;28.10.2024 17:00;128,71
28.10.2024 17:00;28.10.2024 18:00;106,69
28.10.2024 18:00;28.10.2024 19:00;124,77
28.10.2024 19:00;28.10.2024 20:00;89,55
28.10.2024 20:00;28.10.2024 21:00;96,95
28.10.2024 21:00;28.10.2024 22:00;105,60
28.10.2024 22:00;28.10.2024 23:00;74,32
28.10.2024 23:00;29.10.2024 00:00;88,17
29.10.2024 00:00;29.10.2024 01:00;89,56
29.10.2024 01:00;29.10.2024 02:00;72,06
29.10.2024 02:00;29.10.2024 03:00;67,08
29.10.2024 03:00;29.10.2024 04:00;74,95
29.10.2024 04:00;29.10.2024 05:00;72,45
29.10.2024 05:00;29.10.2024 06:00;88,09
29.10.2024 06:00;29.10.2024 07:00;97,77
29.10.2024 07:00;29.10.2024 08:00;100,86
29.10.2024 08:00;29.10.2024 09:00;130,82
29.10.2024 09:00;29.10.2024 10:00;104,90
29.10.2024 10:00;29.10.2024 11:00;130,63
29.10.2024 11:00;29.10.2024 12:00;101,40
29.10.2024 12:00;29.10.2024 13:00;115,07
29.10.2024 13:00;29.10.2024 14:00;128,67
29.10.2024 14:00;29.10.2024 15:00;128,03
29.10.2024 15:00;29.10.2024 16:00;109,60
29.10.2024 16:00;29.10.2024 17:00;122,60
29.10.2024 17:00;29.10.2024 18:00;123,47
29.10.2024 18:00;29.10.2024 19:00;113,67
29.10.2024 19:00;29.10.2024 20:00;125,46
29.10.2024 20:00;29.10.2024 21:00;133,18
29.10.2024 21:00;29.10.2024 22:00;106,08
29.10.2024 22:00;29.10.2024 23:00;97,28
29.10.2024 23:00;30.10.2024 00:00;91,53
30.10.2024 00:00;30.10.2024 01:00;61,57
30.10.2024 01:00;30.10.2024 02:00;84,01
30.10.2024 02:00;30.10.2024 03:00;66,92
30.10.2024 03:00;30.10.2024 04:00;73,98
30.10.2024 04:00;30.10.2024 05:00;110,40
30.10.2024 05:00;30.10.2024 06:00;86,68
30.10.2024 06:00;30.10.2024 07:00;88,08
30.10.2024 07:00;30.10.2024 08:00;118,78
30.10.2024 08:00;30.10.2024 09:00;99,77
30.10.2024 09:00;30.10.2024 10:00;108,58
30.10.2024 10:00;30.10.2024 11:00;129,34
30.10.2024 11:00;30.10.2024 12:00;114,83
30.10.2024 12:00;30.10.2024 13:00;95,88
30.10.2024 13:00;30.10.2024 14:00;121,42
30.10.2024 14:00;30.10.2024 15:00;110,11
30.10.2024 15:00;30.10.2024 16:00;133,53
30.10.2024 16:00;30.10.2024 17:00;109,08
30.10.2024 17:00;30.10.2024 18:00;131,45
30.10.2024 18:00;30.10.2024 19:00;141,87
30.10.2024 19:00;30.10.2024 20:00;108,28
30.10.2024 20:00;30.10.2024 21:00;108,93
30.10.2024 21:00;30.10.2024 22:00;105,49
30.10.2024 22:00;30.10.2024 23:00;80,61
30.10.2024 23:00;31.10.2024 00:00;87,12
31.10.2024 00:00;31.10.2024 01:00;76,82
31.10.2024 01:00;31.10.2024 02:00;75,96
31.10.2024 02:00;31.10.2024 03:00;80,13
31.10.2024 03:00;31.10.2024 04:00;82,32
31.10.2024 04:00;31.10.2024 05:00;86,84
31.10.2024 05:00;31.10.2024 06:00;82,95
31.10.2024 06:00;31.10.2024 07:00;90,72
31.10.2024 07:00;31.10.2024 08:00;103,94
31.10.2024 08:00;31.10.2024 09:00;111,02
31.10.2024 09:00;31.10.2024 10:00;109,10
31.10.2024 10:00;31.10.2024 11:00;118,65
31.10.2024 11:00;31.10.2024 12:00;92,95
31.10.2024 12:00;31.10.2024 13:00;106,27
31.10.2024 13:00;31.10.2024 14:00;111,94
31.10.2024 14:00;31.10.2024 15:00;105,01
31.10.2024 15:00;31.10.2024 16:00;135,02
31.10.2024 16:00;31.10.2024 17:00;117,00
31.10.2024 17:00;31.10.2024 18:00;121,37
31.10.2024 18:00;31.10.2024 19:00;115,18
31.10.2024 19:00;31.10.2024 20:00;118,71
31.10.2024 20:00;31.10.2024 21:00;97,08
31.10.2024 21:00;31.10.2024 22:00;99,21
31.10.2024 22:00;31.10.2024 23:00;80,07
31.10.2024 23:00;01.11.2024 00:00;80,96
01.11.2024 00:00;01.11.2024 01:00;49,21
01.11.2024 01:00;01.11.2024 02:00;65,78
01.11.2024 02:00;01.11.2024 03:00;97,52
01.11.2024 03:00;01.11.2024 04:00;91,85
01.11.2024 04:00;01.11.2024 05:00;101,11
01.11.2024 05:00;01.11.2024 06:00;107,20
01.11.2024 06:00;01.11.2024 07:00;105,87
01.11.2024 07:00;01.11.2024 08:00;100,35
01.11.2024 08:00;01.11.2024 09:00;99,53
01.11.2024 09:00;01.11.2024 10:00;128,54
01.11.2024 10:00;01.11.2024 11:00;115,95
01.11.2024 11:00;01.11.2024 12:00;145,07
01.11.2024 12:00;01.11.2024 13:00;111,06
01.11.2024 13:00;01.11.2024 14:00;139,39
01.11.2024 14:00;01.11.2024 15:00;113,81
01.11.2024 15:00;01.11.2024 16:00;131,92
01.11.2024 16:00;01.11.2024 17:00;137,55
01.11.2024 17:00;01.11.2024 18:00;107,38
01.11.2024 18:00;01.11.2024 19:00;115,57
01.11.2024 19:00;01.11.2024 20:00;106,92
01.11.2024 20:00;01.11.2024 21:00;97,31
01.11.2024 21:00;01.11.2024 22:00;109,66
01.11.2024 22:00;01.11.2024 23:00;89,37
01.11.2024 23:00;02.11.2024 00:00;85,33
02.11.2024 00:00;02.11.2024 01:00;87,01
02.11.2024 01:00;02.11.2024 02:00;57,44
02.11.2024 02:00;02.11.2024 03:00;95,80
02.11.2024 03:00;02.11.2024 04:00;78,10
02.11.2024 04:00;02.11.2024 05:00;92,08
02.11.2024 05:00;02.11.2024 06:00;98,41
02.11.2024 06:00;02.11.2024 07:00;114,65
02.11.2024 07:00;02.11.2024 08:00;104,93
02.11.2024 08:00;02.11.2024 09:00;86,90
02.11.2024 09:00;02.11.2024 10:00;115,88
02.11.2024 10:00;02.11.2024 11:00;118,00
02.11.2024 11:00;02.11.2024 12:00;103,14
02.11.2024 12:00;02.11.2024 13:00;117,62
02.11.2024 13:00;02.11.2024 14:00;111,79
02.11.2024 14:00;02.11.2024 15:00;99,99
02.11.2024 15:00;02.11.2024 16:00;124,35
02.11.2024 16:00;02.11.2024 17:00;110,83
02.11.2024 17:00;02.11.2024 18:00;115,19
02.11.2024 18:00;02.11.2024 19:00;116,25
02.11.2024 19:00;02.11.2024 20:00;134,55
02.11.2024 20:00;02.11.2024 21:00;111,99
02.11.2024 21:00;02.11.2024 22:00;103,02
02.11.2024 22:00;02.11.2024 23:00;86,85
02.11.2024 23:00;03.11.2024 00:00;90,67
03.11.2024 00:00;03.11.2024 01:00;96,94
03.11.2024 01:00;03.11.2024 02:00;87,91
03.11.2024 02:00;03.11.2024 03:00;89,01
03.11.2024 03:00;03.11.2024 04:00;89,97
03.11.2024 04:00;03.11.2024 05:00;69,54
03.11.2024 05:00;03.11.2024 06:00;80,85
03.11.2024 06:00;03.11.2024 07:00;96,15
03.11.2024 07:00;03.11.2024 08:00;97,89
03.11.2024 08:00;03.11.2024 09:00;100,02
03.11.2024 09:00;03.11.2024 10:00;93,13
03.11.2024 10:00;03.11.2024 11:00;99,84
03.11.2024 11:00;03.11.2024 12:00;112,88
03.11.2024 12:00;03.11.2024 13:00;115,43
03.11.2024 13:00;03.11.2024 14:00;107,02
03.11.2024 14:00;03.11.2024 15:00;117,46
03.11.2024 15:00;03.11.2024 16:00;111,50
03.11.2024 16:00;03.11.2024 17:00;131,09
03.11.2024 17:00;03.11.2024 18:00;118,54
03.11.2024 18:00;03.11.2024 19:00;130,56
03.11.2024 19:00;03.11.2024 20:00;122,57
03.11.2024 20:00;03.11.2024 21:00;96,06
03.11.2024 21:00;03.11.2024 22:00;101,39
03.11.2024 22:00;03.11.2024 23:00;77,72
03.11.2024 23:00;04.11.2024 00:00;84,23
04.11.2024 00:00;04.11.2024 01:00;72,21
04.11.2024 01:00;04.11.2024 02:00;85,13
04.11.2024 02:00;04.11.2024 03:00;65,07
04.11.2024 03:00;04.11.2024 04:00;83,28
04.11.2024 04:00;04.11.2024 05:00;93,38
04.11.2024 05:00;04.11.2024 06:00;102,66
04.11.2024 06:00;04.11.2024 07:00;89,84
04.11.2024 07:00;04.11.2024 08:00;107,22
04.11.2024 08:00;04.11.2024 09:00;115,41
04.11.2024 09:00;04.11.2024 10:00;134,57
04.11.2024 10:00;04.11.2024 11:00;98,63
04.11.2024 11:00;04.11.2024 12:00;105,43
04.11.2024 12:00;04.11.2024 13:00;150,32
04.11.2024 13:00;04.11.2024 14:00;113,66
04.11.2024 14:00;04.11.2024 15:00;94,23
04.11.2024 15:00;04.11.2024 16:00;110,12
04.11.2024 16:00;04.11.2024 17:00;85,18
04.11.2024 17:00;04.11.2024 18:00;123,77
04.11.2024 18:00;04.11.2024 19:00;132,33
04.11.2024 19:00;04.11.2024 20:00;109,60
04.11.2024 20:00;04.11.2024 21:00;107,65
04.11.2024 21:00;04.11.2024 22:00;113,97
04.11.2024 22:00;04.11.2024 23:00;71,95
04.11.2024 23:00;05.11.2024 00:00;70,07
05.11.2024 00:00;05.11.2024 01:00;78,82
05.11.2024 01:00;05.11.2024 02:00;71,92
05.11.2024 02:00;05.11.2024 03:00;78,05
05.11.2024 03:00;05.11.2024 04:00;68,34
05.11.2024 04:00;05.11.2024 05:00;89,48
05.11.2024 05:00;05.11.2024 06:00;90,38
05.11.2024 06:00;05.11.2024 07:00;106,01
